user_id,signup_date,city_tier,segment,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,repeat_rate_flag,lifetime_revenue,user_value_band
u000987,2025-12-10,2,regular,web,2.0,2.0,2025-10-31 17:50:31,2026-01-15 21:27:03,1,17267.03,high
u000988,2025-06-27,2,regular,mobile,2.0,0.0,,,0,0.0,low
u000989,2025-07-30,2,value,web,5.0,0.0,,,0,0.0,low
u000990,2025-12-14,2,regular,web,4.0,1.0,2025-11-11 02:31:06,2025-11-11 02:31:06,0,18860.77,high
u000991,2025-10-17,3,value,web,8.0,0.0,,,0,0.0,low
u000992,2025-12-02,2,regular,mobile,3.0,0.0,,,0,0.0,low
u000993,2025-12-16,2,premium,mobile,2.0,0.0,,,0,0.0,low
u000994,2026-01-07,1,regular,web,4.0,2.0,2026-01-14 13:45:51,2026-01-16 13:06:14,1,5823.38,high
u000995,2025-07-06,1,regular,mobile,4.0,1.0,2025-11-05 07:29:22,2025-11-05 07:29:22,0,8807.1,high
u000996,2025-12-08,3,value,web,3.0,1.0,2026-01-02 01:03:49,2026-01-02 01:03:49,0,5288.0,high
u000997,2025-11-19,2,value,mobile,2.0,1.0,2026-01-03 22:32:40,2026-01-03 22:32:40,0,6716.89,high
u000998,2025-08-05,1,value,mobile,3.0,0.0,,,0,0.0,low
u000999,2026-01-05,3,regular,mobile,2.0,0.0,,,0,0.0,low
u001000,2025-09-16,2,regular,mobile,2.0,0.0,,,0,0.0,low
u001001,2025-12-26,1,value,mobile,4.0,1.0,2026-01-14 07:26:26,2026-01-14 07:26:26,0,1823.53,high
u001002,2025-10-28,2,value,web,1.0,0.0,,,0,0.0,low
u001003,2025-10-12,1,value,mobile,2.0,0.0,,,0,0.0,low
u001004,2025-07-26,2,regular,mobile,3.0,1.0,2025-11-05 22:28:19,2025-11-05 22:28:19,0,1405.0,high
u001005,2026-01-01,2,regular,mobile,4.0,0.0,,,0,0.0,low
u001006,2025-10-18,1,regular,web,3.0,1.0,2025-12-30 14:22:05,2025-12-30 14:22:05,0,10387.65,high
u001007,2025-06-24,1,premium,mobile,2.0,0.0,,,0,0.0,low
u001008,2025-06-27,2,value,web,5.0,0.0,,,0,0.0,low
u001009,2025-12-03,1,regular,web,7.0,0.0,,,0,0.0,low
u001010,2025-07-27,3,regular,web,4.0,0.0,,,0,0.0,low
u001011,2025-10-27,1,value,web,2.0,0.0,,,0,0.0,low
u001012,2025-11-13,2,premium,mobile,4.0,0.0,,,0,0.0,low
u001013,2025-08-21,2,value,web,4.0,0.0,,,0,0.0,low
u001014,2025-10-20,2,regular,mobile,2.0,0.0,,,0,0.0,low
u001015,2025-08-12,1,regular,mobile,5.0,0.0,,,0,0.0,low
u001016,2026-01-08,3,premium,web,3.0,1.0,2025-12-22 22:55:33,2025-12-22 22:55:33,0,12848.26,high
u001017,2025-12-21,3,regular,mobile,2.0,0.0,,,0,0.0,low
u001018,2025-08-22,1,value,web,2.0,0.0,,,0,0.0,low
u001019,2025-10-12,1,regular,mobile,3.0,0.0,,,0,0.0,low
u001020,2025-10-06,3,regular,mobile,3.0,0.0,,,0,0.0,low
u001021,2026-01-11,2,regular,web,6.0,0.0,,,0,0.0,low
u001022,2025-09-14,1,regular,mobile,5.0,2.0,2025-10-31 01:02:46,2025-11-25 21:40:39,1,12350.779999999999,high
u001023,2025-10-19,1,value,web,2.0,0.0,,,0,0.0,low
u001024,2026-01-04,2,regular,web,0.0,0.0,,,0,0.0,low
u001025,2025-07-27,3,premium,mobile,2.0,1.0,2025-12-23 17:36:22,2025-12-23 17:36:22,0,2022.43,high
u001026,2025-10-17,2,value,web,0.0,0.0,,,0,0.0,low
u001027,2025-07-15,3,regular,mobile,4.0,0.0,,,0,0.0,low
u001028,2025-10-31,2,premium,web,5.0,0.0,,,0,0.0,low
u001029,2025-09-08,2,regular,web,3.0,0.0,,,0,0.0,low
u001030,2026-01-12,2,premium,mobile,2.0,0.0,,,0,0.0,low
u001031,2025-09-18,2,regular,web,2.0,0.0,,,0,0.0,low
u001032,2025-07-22,1,premium,mobile,4.0,1.0,2025-12-06 17:57:22,2025-12-06 17:57:22,0,17628.48,high
u001033,2025-12-15,1,value,web,3.0,0.0,,,0,0.0,low
u001034,2025-12-12,2,regular,mobile,4.0,0.0,,,0,0.0,low
u001035,2025-11-16,3,regular,mobile,3.0,0.0,,,0,0.0,low
u001036,2025-11-27,1,regular,web,2.0,0.0,,,0,0.0,low
u001037,2025-08-18,2,premium,web,2.0,1.0,2025-12-26 12:54:22,2025-12-26 12:54:22,0,19228.11,high
u001038,2025-11-05,2,regular,web,2.0,0.0,,,0,0.0,low
u001039,2025-07-01,2,regular,mobile,7.0,0.0,,,0,0.0,low
u001040,2025-08-03,3,regular,web,1.0,0.0,,,0,0.0,low
u001041,2026-01-05,3,regular,web,3.0,1.0,2026-01-11 06:13:20,2026-01-11 06:13:20,0,31533.63,high
u001042,2025-11-25,3,regular,mobile,2.0,0.0,,,0,0.0,low
u001043,2025-08-10,1,value,web,4.0,0.0,,,0,0.0,low
u001044,2025-07-16,2,regular,web,3.0,0.0,,,0,0.0,low
u001045,2026-01-08,2,premium,web,9.0,1.0,2026-01-09 23:45:09,2026-01-09 23:45:09,0,6924.75,high
u001046,2025-07-17,1,regular,web,4.0,0.0,,,0,0.0,low
u001047,2025-08-16,1,regular,mobile,2.0,0.0,,,0,0.0,low
u001048,2025-07-31,1,regular,mobile,5.0,0.0,,,0,0.0,low
u001049,2025-06-25,2,regular,mobile,4.0,1.0,2026-01-08 14:34:26,2026-01-08 14:34:26,0,2568.39,high
u001050,2025-08-28,2,value,mobile,4.0,1.0,2025-12-10 13:19:28,2025-12-10 13:19:28,0,4756.11,high
u001051,2026-01-14,1,regular,web,4.0,0.0,,,0,0.0,low
u001052,2025-09-03,3,regular,web,1.0,0.0,,,0,0.0,low
u001053,2025-10-07,3,value,mobile,1.0,0.0,,,0,0.0,low
u001054,2025-11-27,1,value,mobile,9.0,0.0,,,0,0.0,low
u001055,2025-10-17,3,regular,mobile,8.0,1.0,2025-11-25 17:56:37,2025-11-25 17:56:37,0,2514.92,high
u001056,2025-11-26,1,regular,web,6.0,1.0,2025-12-28 08:15:23,2025-12-28 08:15:23,0,11440.77,high
u001057,2025-11-09,3,regular,mobile,1.0,0.0,,,0,0.0,low
u001058,2025-10-29,3,value,mobile,3.0,0.0,,,0,0.0,low
u001059,2025-11-06,1,regular,mobile,4.0,0.0,,,0,0.0,low
u001060,2025-12-08,3,regular,mobile,6.0,1.0,2026-01-05 06:49:27,2026-01-05 06:49:27,0,4951.17,high
u001061,2025-11-19,3,regular,web,8.0,0.0,,,0,0.0,low
u001062,2025-12-06,3,regular,web,0.0,0.0,,,0,0.0,low
u001063,2025-07-24,3,value,web,3.0,0.0,,,0,0.0,low
u001064,2025-11-12,2,premium,web,2.0,0.0,,,0,0.0,low
u001065,2025-11-25,1,value,mobile,4.0,0.0,,,0,0.0,low
u001066,2025-08-25,3,regular,web,4.0,2.0,2025-12-27 11:05:45,2026-01-03 07:44:32,1,25410.530000000002,high
u001067,2025-12-24,2,value,web,7.0,0.0,,,0,0.0,low
u001068,2025-08-26,2,regular,web,7.0,1.0,2025-10-25 01:35:24,2025-10-25 01:35:24,0,11001.2,high
u001069,2025-08-13,2,value,mobile,3.0,0.0,,,0,0.0,low
u001070,2025-12-22,2,premium,web,5.0,1.0,2025-11-15 17:13:26,2025-11-15 17:13:26,0,5790.93,high
u001071,2025-08-14,1,regular,web,4.0,0.0,,,0,0.0,low
u001072,2025-09-18,3,regular,mobile,2.0,0.0,,,0,0.0,low
u001073,2025-09-08,1,value,web,4.0,0.0,,,0,0.0,low
u001074,2025-12-29,3,value,web,0.0,0.0,,,0,0.0,low
u001075,2025-09-27,3,regular,web,7.0,0.0,,,0,0.0,low
u001076,2025-11-16,2,regular,mobile,1.0,0.0,,,0,0.0,low
u001077,2025-12-07,2,regular,mobile,8.0,0.0,,,0,0.0,low
u001078,2025-11-02,2,premium,mobile,7.0,2.0,2025-12-25 11:06:26,2026-01-16 05:39:14,1,10518.23,high
u001079,2026-01-07,3,regular,web,5.0,0.0,,,0,0.0,low
u001080,2025-12-08,3,premium,mobile,5.0,0.0,,,0,0.0,low
u001081,2025-09-15,2,value,mobile,3.0,0.0,,,0,0.0,low
u001082,2026-01-09,1,regular,web,3.0,0.0,,,0,0.0,low
u001083,2025-10-11,1,regular,web,4.0,0.0,,,0,0.0,low
u001084,2025-06-28,2,regular,web,4.0,0.0,,,0,0.0,low
u001085,2025-08-17,3,premium,mobile,3.0,0.0,,,0,0.0,low
u001086,2025-11-01,3,regular,web,5.0,2.0,2025-11-03 20:27:39,2025-12-13 19:39:25,1,16686.14,high
u001087,2025-07-26,1,premium,web,1.0,0.0,,,0,0.0,low
u001088,2025-10-24,3,regular,mobile,3.0,0.0,,,0,0.0,low
u001089,2025-09-07,2,value,mobile,4.0,0.0,,,0,0.0,low
u001090,2025-10-13,3,regular,mobile,5.0,0.0,,,0,0.0,low
u001091,2025-06-23,1,regular,mobile,7.0,0.0,,,0,0.0,low
u001092,2025-12-18,2,premium,web,4.0,0.0,,,0,0.0,low
u001093,2025-09-07,3,regular,mobile,1.0,0.0,,,0,0.0,low
u001094,2025-07-22,2,value,web,3.0,0.0,,,0,0.0,low
u001095,2025-09-23,2,value,web,2.0,0.0,,,0,0.0,low
u001096,2025-10-03,3,value,mobile,6.0,0.0,,,0,0.0,low
u001097,2025-11-04,1,regular,web,5.0,0.0,,,0,0.0,low
u001098,2025-10-11,1,value,web,4.0,0.0,,,0,0.0,low
u001099,2025-07-02,2,regular,mobile,1.0,0.0,,,0,0.0,low
u001100,2025-12-23,2,regular,web,3.0,0.0,,,0,0.0,low
u001101,2025-09-27,1,regular,web,2.0,0.0,,,0,0.0,low
u001102,2025-07-09,2,value,mobile,2.0,0.0,,,0,0.0,low
u001103,2025-12-02,3,regular,mobile,3.0,0.0,,,0,0.0,low
u001104,2025-11-09,2,value,mobile,1.0,0.0,,,0,0.0,low
u001105,2025-11-06,2,premium,web,3.0,1.0,2026-01-16 15:30:55,2026-01-16 15:30:55,0,5490.4,high
u001106,2025-09-21,3,value,mobile,4.0,1.0,2025-11-26 18:13:11,2025-11-26 18:13:11,0,1572.92,high
u001107,2025-09-17,2,value,mobile,3.0,0.0,,,0,0.0,low
u001108,2025-10-14,3,value,web,8.0,0.0,,,0,0.0,low
u001109,2025-07-04,2,regular,web,4.0,0.0,,,0,0.0,low
u001110,2025-08-25,3,value,web,1.0,0.0,,,0,0.0,low
u001111,2026-01-16,2,regular,web,4.0,0.0,,,0,0.0,low
u001112,2025-11-09,1,regular,web,3.0,0.0,,,0,0.0,low
u001113,2025-09-19,3,regular,mobile,2.0,0.0,,,0,0.0,low
u001114,2025-08-09,2,value,mobile,3.0,1.0,2025-11-20 18:37:47,2025-11-20 18:37:47,0,1593.81,high
u001115,2025-11-26,1,value,web,3.0,0.0,,,0,0.0,low
u001116,2025-08-17,1,regular,mobile,6.0,0.0,,,0,0.0,low
u001117,2025-07-27,2,value,web,2.0,0.0,,,0,0.0,low
u001118,2025-07-25,1,regular,web,4.0,1.0,2026-01-12 19:44:02,2026-01-12 19:44:02,0,12190.34,high
u001119,2025-11-23,2,regular,mobile,4.0,0.0,,,0,0.0,low
u001120,2025-11-05,1,regular,web,0.0,0.0,,,0,0.0,low
u001121,2025-07-08,2,value,mobile,4.0,0.0,,,0,0.0,low
u001122,2025-07-17,2,regular,web,5.0,1.0,2025-12-30 16:51:53,2025-12-30 16:51:53,0,6235.09,high
u001123,2025-11-03,2,value,web,3.0,0.0,,,0,0.0,low
u001124,2025-10-21,2,regular,web,2.0,1.0,2026-01-08 20:03:10,2026-01-08 20:03:10,0,9777.18,high
u001125,2025-11-14,1,value,web,5.0,0.0,,,0,0.0,low
u001126,2025-07-30,2,premium,mobile,4.0,1.0,2025-10-25 02:42:22,2025-10-25 02:42:22,0,3098.34,high
u001127,2025-11-23,2,regular,mobile,2.0,1.0,2025-11-23 12:59:48,2025-11-23 12:59:48,0,8868.0,high
u001128,2026-01-06,2,value,web,5.0,0.0,,,0,0.0,low
u001129,2025-10-27,1,value,web,0.0,0.0,,,0,0.0,low
u001130,2025-08-03,1,value,mobile,1.0,0.0,,,0,0.0,low
u001131,2025-11-13,1,value,mobile,0.0,0.0,,,0,0.0,low
u001132,2025-09-03,2,value,web,0.0,0.0,,,0,0.0,low
u001133,2025-07-03,2,premium,web,2.0,1.0,2025-11-07 16:26:49,2025-11-07 16:26:49,0,11016.24,high
u001134,2025-08-25,3,regular,web,4.0,1.0,2025-12-26 16:58:52,2025-12-26 16:58:52,0,20869.22,high
u001135,2025-12-30,2,value,web,6.0,1.0,2026-01-16 00:54:05,2026-01-16 00:54:05,0,6656.83,high
u001136,2025-09-17,2,regular,web,3.0,0.0,,,0,0.0,low
u001137,2025-12-22,2,value,web,1.0,0.0,,,0,0.0,low
u001138,2025-10-08,1,premium,web,4.0,0.0,,,0,0.0,low
u001139,2025-10-10,2,value,web,2.0,0.0,,,0,0.0,low
u001140,2025-06-24,2,regular,web,5.0,1.0,2025-11-26 00:04:27,2025-11-26 00:04:27,0,1984.79,high
u001141,2025-11-04,2,regular,mobile,6.0,0.0,,,0,0.0,low
u001142,2025-07-16,1,value,mobile,0.0,0.0,,,0,0.0,low
u001143,2025-10-01,3,value,web,1.0,1.0,2026-01-19 07:29:04,2026-01-19 07:29:04,0,8937.96,high
u001144,2025-08-17,3,regular,web,1.0,0.0,,,0,0.0,low
u001145,2025-09-13,1,premium,web,2.0,0.0,,,0,0.0,low
u001146,2025-10-14,2,regular,mobile,3.0,0.0,,,0,0.0,low
u001147,2025-06-26,3,regular,mobile,4.0,0.0,,,0,0.0,low
u001148,2025-08-22,2,regular,web,2.0,0.0,,,0,0.0,low
u001149,2026-01-17,3,regular,mobile,2.0,0.0,,,0,0.0,low
u001150,2025-07-05,2,regular,mobile,2.0,1.0,2025-10-31 09:42:19,2025-10-31 09:42:19,0,20377.85,high
u001151,2025-08-29,3,regular,mobile,3.0,0.0,,,0,0.0,low
u001152,2025-08-29,3,regular,web,3.0,0.0,,,0,0.0,low
u001153,2025-09-11,1,value,web,4.0,0.0,,,0,0.0,low
u001154,2025-11-14,2,premium,mobile,4.0,0.0,,,0,0.0,low
u001155,2025-08-14,2,value,web,1.0,0.0,,,0,0.0,low
u001156,2025-09-28,1,value,mobile,3.0,0.0,,,0,0.0,low
u001157,2025-11-05,2,regular,mobile,3.0,0.0,,,0,0.0,low
u001158,2025-08-30,3,value,web,7.0,0.0,,,0,0.0,low
u001159,2026-01-08,1,value,web,1.0,0.0,,,0,0.0,low
u001160,2026-01-15,2,value,web,6.0,0.0,,,0,0.0,low
u001161,2025-07-18,3,regular,web,0.0,0.0,,,0,0.0,low
u001162,2025-09-03,2,regular,mobile,3.0,0.0,,,0,0.0,low
u001163,2025-08-06,2,value,mobile,8.0,0.0,,,0,0.0,low
u001164,2025-08-01,3,value,web,5.0,0.0,,,0,0.0,low
u001165,2025-10-04,2,regular,mobile,5.0,0.0,,,0,0.0,low
u001166,2025-10-19,1,premium,web,2.0,1.0,2025-12-07 03:14:24,2025-12-07 03:14:24,0,1643.61,high
u001167,2025-09-20,1,value,mobile,7.0,1.0,2025-12-19 17:24:20,2025-12-19 17:24:20,0,6065.33,high
u001168,2025-08-19,3,premium,web,4.0,0.0,,,0,0.0,low
u001169,2025-08-20,2,premium,mobile,7.0,0.0,,,0,0.0,low
u001170,2026-01-17,2,value,mobile,4.0,0.0,,,0,0.0,low
u001171,2026-01-03,1,regular,web,4.0,0.0,,,0,0.0,low
u001172,2025-07-09,2,regular,mobile,2.0,1.0,2025-12-25 11:30:07,2025-12-25 11:30:07,0,6725.88,high
u001173,2025-11-08,3,regular,mobile,4.0,0.0,,,0,0.0,low
u001174,2025-09-27,2,regular,web,3.0,0.0,,,0,0.0,low
u001175,2025-11-15,3,regular,mobile,0.0,0.0,,,0,0.0,low
u001176,2025-10-26,2,regular,mobile,3.0,0.0,,,0,0.0,low
u001177,2025-12-27,2,regular,mobile,3.0,0.0,,,0,0.0,low
u001178,2025-07-07,3,premium,web,2.0,0.0,,,0,0.0,low
u001179,2025-09-04,2,regular,mobile,1.0,0.0,,,0,0.0,low
u001180,2026-01-16,2,regular,mobile,3.0,1.0,2026-01-10 13:57:00,2026-01-10 13:57:00,0,6299.99,high
u001181,2025-07-31,3,premium,mobile,0.0,0.0,,,0,0.0,low
u001182,2025-07-20,2,value,web,6.0,3.0,2025-10-23 01:14:39,2025-11-28 03:40:11,1,15298.289999999999,high
u001183,2025-11-23,2,value,web,2.0,1.0,2025-12-31 17:14:06,2025-12-31 17:14:06,0,8662.76,high
u001184,2025-12-03,3,regular,mobile,0.0,0.0,,,0,0.0,low
u001185,2025-11-11,1,premium,web,2.0,0.0,,,0,0.0,low
u001186,2025-12-03,2,value,web,4.0,0.0,,,0,0.0,low
u001187,2025-11-16,1,regular,web,5.0,0.0,,,0,0.0,low
u001188,2025-07-21,2,value,mobile,4.0,1.0,2025-12-12 08:23:28,2025-12-12 08:23:28,0,24987.2,high
u001189,2025-10-29,1,regular,web,3.0,0.0,,,0,0.0,low
u001190,2025-12-03,2,regular,mobile,4.0,0.0,,,0,0.0,low
u001191,2025-12-22,1,value,mobile,2.0,1.0,2025-10-31 11:26:53,2025-10-31 11:26:53,0,3802.89,high
u001192,2025-08-14,2,premium,mobile,4.0,2.0,2025-11-24 19:38:30,2025-11-26 21:36:38,1,34196.85,high
u001193,2025-07-20,2,value,mobile,0.0,0.0,,,0,0.0,low
u001194,2025-12-04,2,premium,web,5.0,0.0,,,0,0.0,low
u001195,2025-08-16,2,value,mobile,6.0,1.0,2026-01-16 11:21:13,2026-01-16 11:21:13,0,7456.34,high
u001196,2025-06-30,3,premium,web,2.0,1.0,2025-12-25 09:48:49,2025-12-25 09:48:49,0,3916.66,high
u001197,2025-12-13,2,regular,mobile,4.0,0.0,,,0,0.0,low
u001198,2025-10-07,2,value,web,1.0,0.0,,,0,0.0,low
u001199,2025-08-31,3,value,mobile,5.0,0.0,,,0,0.0,low
u001200,2025-06-25,2,value,mobile,3.0,1.0,2025-11-20 02:13:04,2025-11-20 02:13:04,0,3392.14,high
u001201,2025-06-30,1,regular,web,4.0,0.0,,,0,0.0,low
u001202,2025-12-06,3,regular,mobile,5.0,0.0,,,0,0.0,low
u001203,2025-10-04,2,regular,web,4.0,0.0,,,0,0.0,low
u001204,2025-07-24,1,regular,web,5.0,1.0,2025-10-28 19:48:04,2025-10-28 19:48:04,0,8053.59,high
u001205,2025-09-06,2,regular,web,3.0,1.0,2025-12-14 19:03:49,2025-12-14 19:03:49,0,15603.59,high
u001206,2025-07-28,1,regular,web,2.0,0.0,,,0,0.0,low
u001207,2025-07-17,1,regular,mobile,7.0,1.0,2025-11-28 15:18:45,2025-11-28 15:18:45,0,13283.47,high
u001208,2025-08-20,3,regular,mobile,5.0,0.0,,,0,0.0,low
u001209,2025-10-16,1,regular,web,2.0,0.0,,,0,0.0,low
u001210,2025-08-06,3,premium,mobile,2.0,0.0,,,0,0.0,low
u001211,2025-09-03,3,regular,mobile,4.0,0.0,,,0,0.0,low
u001212,2025-10-01,2,value,mobile,3.0,0.0,,,0,0.0,low
u001213,2025-09-19,3,value,web,1.0,0.0,,,0,0.0,low
u001214,2025-07-20,3,regular,mobile,6.0,0.0,,,0,0.0,low
u001215,2025-07-01,3,value,web,2.0,0.0,,,0,0.0,low
u001216,2025-06-30,2,premium,mobile,2.0,0.0,,,0,0.0,low
u001217,2025-09-04,1,regular,mobile,3.0,0.0,,,0,0.0,low
u001218,2025-11-21,2,regular,mobile,3.0,0.0,,,0,0.0,low
u001219,2025-07-21,2,regular,web,3.0,0.0,,,0,0.0,low
u001220,2025-12-05,1,value,web,1.0,0.0,,,0,0.0,low
u001221,2025-11-20,2,regular,mobile,7.0,1.0,2025-12-19 18:53:26,2025-12-19 18:53:26,0,8909.17,high
u001222,2025-06-24,1,value,web,3.0,0.0,,,0,0.0,low
u001223,2025-06-29,3,regular,web,4.0,1.0,2025-11-22 19:26:50,2025-11-22 19:26:50,0,10210.94,high
u001224,2025-08-03,2,premium,mobile,1.0,0.0,,,0,0.0,low
u001225,2025-07-05,1,regular,mobile,2.0,0.0,,,0,0.0,low
u001226,2025-10-13,1,premium,web,3.0,0.0,,,0,0.0,low
u001227,2025-07-01,1,regular,web,2.0,0.0,,,0,0.0,low
u001228,2025-12-08,2,regular,mobile,4.0,0.0,,,0,0.0,low
u001229,2025-10-04,1,regular,web,3.0,1.0,2026-01-16 09:25:01,2026-01-16 09:25:01,0,7114.68,high
u001230,2025-11-23,2,regular,web,0.0,0.0,,,0,0.0,low
u001231,2025-11-28,1,value,web,4.0,1.0,2025-12-24 02:38:13,2025-12-24 02:38:13,0,10674.22,high
u001232,2025-10-07,2,value,web,8.0,0.0,,,0,0.0,low
u001233,2026-01-03,2,regular,mobile,0.0,0.0,,,0,0.0,low
u001234,2026-01-17,2,value,web,0.0,0.0,,,0,0.0,low
u001235,2025-09-06,2,regular,web,5.0,0.0,,,0,0.0,low
u001236,2025-07-19,1,regular,web,2.0,0.0,,,0,0.0,low
u001237,2025-09-07,1,premium,web,3.0,0.0,,,0,0.0,low
u001238,2025-08-09,1,value,web,2.0,0.0,,,0,0.0,low
u001239,2025-10-12,3,premium,mobile,4.0,1.0,2025-11-18 13:57:49,2025-11-18 13:57:49,0,11689.1,high
u001240,2025-09-10,3,value,mobile,3.0,0.0,,,0,0.0,low
u001241,2025-10-02,3,regular,web,0.0,0.0,,,0,0.0,low
u001242,2025-11-30,2,regular,web,2.0,0.0,,,0,0.0,low
u001243,2025-08-19,2,value,web,3.0,1.0,2025-11-07 09:52:13,2025-11-07 09:52:13,0,12249.59,high
u001244,2025-10-14,2,value,web,3.0,0.0,,,0,0.0,low
u001245,2025-09-01,3,value,mobile,6.0,1.0,2026-01-11 14:28:36,2026-01-11 14:28:36,0,5818.96,high
u001246,2025-12-05,3,regular,web,5.0,0.0,,,0,0.0,low
u001247,2025-11-04,3,regular,mobile,1.0,0.0,,,0,0.0,low
u001248,2025-06-25,3,value,mobile,7.0,0.0,,,0,0.0,low
u001249,2025-11-09,2,value,web,2.0,0.0,,,0,0.0,low
u001250,2025-07-29,3,regular,mobile,4.0,1.0,2025-12-30 21:55:11,2025-12-30 21:55:11,0,10193.22,high
u001251,2025-11-22,3,value,web,6.0,0.0,,,0,0.0,low
u001252,2025-10-20,2,regular,web,4.0,1.0,2025-12-27 06:08:49,2025-12-27 06:08:49,0,2829.9,high
u001253,2025-09-15,3,premium,mobile,6.0,0.0,,,0,0.0,low
u001254,2025-11-16,1,regular,web,3.0,0.0,,,0,0.0,low
u001255,2025-12-20,3,premium,mobile,5.0,0.0,,,0,0.0,low
u001256,2025-12-03,3,regular,mobile,0.0,0.0,,,0,0.0,low
u001257,2025-10-15,1,regular,web,3.0,0.0,,,0,0.0,low
u001258,2025-11-22,2,value,mobile,7.0,2.0,2025-11-06 07:47:11,2025-11-18 14:26:10,1,14432.28,high
u001259,2025-09-18,1,value,web,2.0,0.0,,,0,0.0,low
u001260,2025-12-06,3,regular,mobile,1.0,0.0,,,0,0.0,low
u001261,2025-12-14,3,value,web,1.0,0.0,,,0,0.0,low
u001262,2025-07-22,2,premium,web,4.0,0.0,,,0,0.0,low
u001263,2025-08-12,3,regular,web,2.0,0.0,,,0,0.0,low
u001264,2025-08-19,1,premium,mobile,6.0,0.0,,,0,0.0,low
u001265,2025-07-28,2,value,web,7.0,0.0,,,0,0.0,low
u001266,2025-09-13,2,regular,mobile,2.0,1.0,2026-01-07 14:09:01,2026-01-07 14:09:01,0,9879.36,high
u001267,2025-08-02,1,regular,web,3.0,0.0,,,0,0.0,low
u001268,2025-10-26,2,value,web,4.0,0.0,,,0,0.0,low
u001269,2025-07-14,2,regular,web,5.0,0.0,,,0,0.0,low
u001270,2025-08-19,2,regular,web,2.0,0.0,,,0,0.0,low
u001271,2025-11-10,2,premium,mobile,0.0,0.0,,,0,0.0,low
u001272,2025-09-15,3,regular,web,4.0,0.0,,,0,0.0,low
u001273,2025-09-19,2,value,mobile,3.0,0.0,,,0,0.0,low
u001274,2025-12-08,3,regular,mobile,3.0,0.0,,,0,0.0,low
u001275,2026-01-16,2,regular,web,3.0,0.0,,,0,0.0,low
u001276,2025-10-20,2,value,mobile,3.0,1.0,2025-11-10 05:38:14,2025-11-10 05:38:14,0,6076.4,high
u001277,2025-07-10,2,regular,mobile,1.0,0.0,,,0,0.0,low
u001278,2025-07-15,2,value,mobile,4.0,0.0,,,0,0.0,low
u001279,2026-01-12,2,value,web,1.0,0.0,,,0,0.0,low
u001280,2025-11-13,2,regular,mobile,4.0,1.0,2025-12-02 13:27:00,2025-12-02 13:27:00,0,7166.76,high
u001281,2025-11-28,1,value,mobile,4.0,0.0,,,0,0.0,low
u001282,2025-11-12,2,regular,web,3.0,0.0,,,0,0.0,low
u001283,2025-07-31,2,value,mobile,5.0,2.0,2025-11-17 05:17:29,2025-12-10 17:57:43,1,6196.58,high
u001284,2025-09-25,2,regular,web,3.0,1.0,2025-11-13 16:50:29,2025-11-13 16:50:29,0,17920.21,high
u001285,2025-12-08,3,value,mobile,5.0,0.0,,,0,0.0,low
u001286,2025-12-22,2,premium,mobile,1.0,0.0,,,0,0.0,low
u001287,2025-08-12,3,value,mobile,1.0,0.0,,,0,0.0,low
u001288,2025-10-26,3,regular,mobile,2.0,0.0,,,0,0.0,low
u001289,2025-07-26,3,value,mobile,5.0,0.0,,,0,0.0,low
u001290,2026-01-10,3,value,mobile,3.0,0.0,,,0,0.0,low
u001291,2025-08-15,1,regular,web,3.0,0.0,,,0,0.0,low
u001292,2025-11-23,2,regular,web,3.0,0.0,,,0,0.0,low
u001293,2025-08-10,1,premium,web,4.0,0.0,,,0,0.0,low
u001294,2025-10-30,3,value,web,2.0,0.0,,,0,0.0,low
u001295,2025-11-08,2,value,mobile,4.0,1.0,2025-12-06 13:19:56,2025-12-06 13:19:56,0,11549.12,high
u001296,2025-08-31,2,regular,mobile,1.0,0.0,,,0,0.0,low
u001297,2025-12-12,3,regular,web,1.0,0.0,,,0,0.0,low
u001298,2025-12-26,1,value,web,5.0,1.0,2025-12-29 03:39:24,2025-12-29 03:39:24,0,2583.18,high
u001299,2025-12-20,2,regular,mobile,0.0,0.0,,,0,0.0,low
u001300,2025-08-31,3,regular,web,3.0,0.0,,,0,0.0,low
u001301,2025-11-26,1,regular,mobile,4.0,0.0,,,0,0.0,low
u001302,2025-10-18,2,regular,mobile,4.0,0.0,,,0,0.0,low
u001303,2025-10-25,3,regular,web,3.0,0.0,,,0,0.0,low
u001304,2025-10-01,1,value,web,4.0,2.0,2025-11-30 01:39:18,2025-12-25 13:00:52,1,6807.97,high
u001305,2025-10-27,2,regular,web,1.0,0.0,,,0,0.0,low
u001306,2025-07-21,2,value,web,0.0,0.0,,,0,0.0,low
u001307,2025-09-17,2,regular,web,5.0,0.0,,,0,0.0,low
u001308,2025-07-30,1,regular,web,5.0,0.0,,,0,0.0,low
u001309,2025-08-21,3,regular,web,4.0,0.0,,,0,0.0,low
u001310,2025-07-20,3,value,web,2.0,0.0,,,0,0.0,low
u001311,2025-08-07,1,value,web,4.0,0.0,,,0,0.0,low
u001312,2025-12-04,2,regular,mobile,4.0,0.0,,,0,0.0,low
u001313,2025-10-16,2,regular,web,0.0,0.0,,,0,0.0,low
u001314,2025-06-28,3,premium,mobile,6.0,0.0,,,0,0.0,low
u001315,2025-12-06,2,regular,web,2.0,0.0,,,0,0.0,low
u001316,2025-12-31,1,premium,web,4.0,0.0,,,0,0.0,low
