session_id,user_id,start_ts,device,channel,campaign_id,variant,is_new_user,add_to_cart,begin_checkout,landing_view,payment_attempt,product_view,purchase,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,session_duration_sec
s0008418,u000492,2025-12-25 15:36:24,mobile,organic,c012,,0,,,2025-12-25 15:36:42,,,,0,0,0,0,0,,,,0.0
s0008419,u001910,2026-01-14 07:09:37,mobile,email,c014,,0,,,2026-01-14 07:10:09,,2026-01-14 07:10:16,,1,0,0,0,0,,,,7.0
s0008420,u000363,2025-12-21 15:06:48,mobile,organic,c030,,0,,,2025-12-21 15:07:29,,2025-12-21 15:09:17,,1,0,0,0,0,,,,108.0
s0008421,u001060,2025-11-21 20:49:32,web,email,c040,b,1,,,2025-11-21 20:50:04,,,,0,0,0,0,0,,,,0.0
s0008422,u001766,2025-11-11 07:05:59,mobile,paid_social,c023,,0,,,2025-11-11 07:06:31,,,,0,0,0,0,0,,,,0.0
s0008423,u000229,2025-10-26 12:47:38,mobile,paid_social,c014,,1,,,2025-10-26 12:47:58,,,,0,0,0,0,0,,,,0.0
s0008424,,2025-11-15 10:09:55,mobile,organic,c003,,0,,,2025-11-15 10:11:11,,,,0,0,0,0,0,,,,0.0
s0008425,u001039,2025-11-02 18:10:09,web,search,c038,,0,,,2025-11-02 18:10:54,,2025-11-02 18:11:21,,1,0,0,0,0,,,,27.0
s0008426,,2025-11-23 16:06:06,mobile,referral,c037,,0,,,2025-11-23 16:06:30,,,,0,0,0,0,0,,,,0.0
s0008427,u001949,2025-12-23 16:08:41,web,search,c009,a,1,,,2025-12-23 16:09:08,,2025-12-23 16:10:56,,1,0,0,0,0,,,,108.0
s0008428,,2025-12-22 17:22:10,web,organic,c032,,0,,,2025-12-22 17:23:10,,,,0,0,0,0,0,,,,0.0
s0008429,,2025-11-19 01:48:56,mobile,paid_social,c028,,0,,,2025-11-19 01:49:34,,,,0,0,0,0,0,,,,0.0
s0008430,u000873,2025-12-06 05:02:57,web,paid_social,c038,b,1,,,2025-12-06 05:03:49,,2025-12-06 05:05:12,,1,0,0,0,0,,,,83.0
s0008431,u001373,2025-11-09 22:48:09,web,paid_social,c021,a,0,,,2025-11-09 22:49:52,,2025-11-09 22:50:09,,1,0,0,0,0,,,,17.0
s0008432,u000657,2025-12-05 17:00:21,web,search,c010,b,0,2025-12-05 17:03:00,2025-12-05 17:04:08,2025-12-05 17:00:33,2025-12-05 17:04:48,2025-12-05 17:01:12,,1,1,1,1,0,108.0,176.0,,255.0
s0008433,u001507,2025-12-06 08:21:10,web,organic,c014,a,0,,,2025-12-06 08:22:23,,,,0,0,0,0,0,,,,0.0
s0008434,u000842,2025-11-17 13:22:38,mobile,organic,c031,,0,2025-11-17 13:27:39,,2025-11-17 13:24:37,,2025-11-17 13:25:55,,1,1,0,0,0,104.0,,,182.0
s0008435,u000133,2025-11-13 19:01:35,web,paid_social,c009,b,0,,,2025-11-13 19:02:27,,,,0,0,0,0,0,,,,0.0
s0008436,,2026-01-17 14:27:25,web,referral,c026,,0,2026-01-17 14:30:30,,2026-01-17 14:28:23,,2026-01-17 14:29:53,,1,1,0,0,0,37.0,,,127.0
s0008437,u000554,2025-12-08 18:45:46,mobile,email,c034,,0,,,2025-12-08 18:47:27,,,,0,0,0,0,0,,,,0.0
s0008438,u000789,2025-12-11 00:39:42,mobile,paid_social,c005,,0,,,2025-12-11 00:41:37,,,,0,0,0,0,0,,,,0.0
s0008439,,2025-10-22 03:24:41,web,search,c022,,0,,,2025-10-22 03:25:05,,2025-10-22 03:25:31,,1,0,0,0,0,,,,26.0
s0008440,,2025-11-06 19:21:08,web,paid_social,c011,,0,,,2025-11-06 19:21:16,,2025-11-06 19:21:46,,1,0,0,0,0,,,,30.0
s0008441,u000637,2025-11-22 12:52:46,mobile,search,c020,,0,,,2025-11-22 12:54:29,,2025-11-22 12:55:30,,1,0,0,0,0,,,,61.0
s0008442,u002011,2026-01-16 09:05:40,mobile,email,c008,,0,,,2026-01-16 09:07:11,,,,0,0,0,0,0,,,,0.0
s0008443,u000705,2025-11-06 05:05:53,mobile,paid_social,c013,,0,,,2025-11-06 05:07:05,,2025-11-06 05:07:22,,1,0,0,0,0,,,,17.0
s0008444,u001612,2025-11-17 17:40:54,web,organic,c007,a,1,,,2025-11-17 17:42:00,,,,0,0,0,0,0,,,,0.0
s0008445,u000900,2026-01-18 13:18:54,web,search,c016,,0,,,2026-01-18 13:19:15,,2026-01-18 13:20:50,,1,0,0,0,0,,,,95.0
s0008446,u000146,2025-12-03 17:46:14,mobile,organic,c026,,0,2025-12-03 17:47:55,2025-12-03 17:48:37,2025-12-03 17:46:32,2025-12-03 17:49:00,2025-12-03 17:46:43,2025-12-03 17:49:23,1,1,1,1,1,72.0,114.0,160.0,171.0
s0008447,u001843,2025-11-19 02:20:13,mobile,search,c013,,1,,,2025-11-19 02:21:52,,2025-11-19 02:22:29,,1,0,0,0,0,,,,37.0
s0008448,,2025-12-17 12:47:29,mobile,email,c035,,0,,,2025-12-17 12:49:12,,2025-12-17 12:49:56,,1,0,0,0,0,,,,44.0
s0008449,u000519,2025-12-05 02:35:20,web,paid_social,c025,a,1,,,2025-12-05 02:36:10,,,,0,0,0,0,0,,,,0.0
s0008450,u000376,2026-01-15 14:39:58,web,organic,c040,,0,2026-01-15 14:43:44,,2026-01-15 14:40:33,,2026-01-15 14:42:06,,1,1,0,0,0,98.0,,,191.0
s0008451,,2025-10-28 22:16:38,mobile,paid_social,c028,,0,,,2025-10-28 22:16:46,,2025-10-28 22:17:40,,1,0,0,0,0,,,,54.0
s0008452,u000216,2025-12-31 14:09:34,mobile,organic,c009,,0,,,2025-12-31 14:11:14,,2025-12-31 14:11:56,,1,0,0,0,0,,,,42.0
s0008453,u001956,2025-11-15 13:24:09,mobile,paid_social,c023,,0,,,2025-11-15 13:24:39,,2025-11-15 13:25:17,,1,0,0,0,0,,,,38.0
s0008454,u000382,2026-01-02 00:58:54,web,organic,c027,,0,2026-01-02 01:00:58,2026-01-02 01:02:09,2026-01-02 00:59:04,2026-01-02 01:02:28,2026-01-02 00:59:45,2026-01-02 01:04:09,1,1,1,1,1,73.0,144.0,264.0,305.0
s0008455,u001907,2026-01-05 17:39:07,mobile,paid_social,c019,,0,,,2026-01-05 17:40:13,,,,0,0,0,0,0,,,,0.0
s0008456,u002053,2026-01-05 20:53:51,web,email,c004,b,0,,,2026-01-05 20:55:18,,,,0,0,0,0,0,,,,0.0
s0008457,u000529,2026-01-07 10:38:19,web,organic,c008,,0,,,2026-01-07 10:38:25,,2026-01-07 10:39:08,,1,0,0,0,0,,,,43.0
s0008458,u000487,2025-12-25 01:43:53,web,paid_social,c010,b,0,2025-12-25 01:46:37,2025-12-25 01:47:19,2025-12-25 01:44:47,2025-12-25 01:48:45,2025-12-25 01:45:10,,1,1,1,1,0,87.0,129.0,,238.0
s0008459,u000234,2025-11-03 06:10:08,web,paid_social,c017,b,0,,,2025-11-03 06:11:44,,,,0,0,0,0,0,,,,0.0
s0008460,u001732,2025-10-26 02:41:08,unknown,paid_social,c034,,0,2025-10-26 02:43:24,2025-10-26 02:45:06,2025-10-26 02:41:38,2025-10-26 02:45:21,2025-10-26 02:42:24,2025-10-26 02:46:24,1,1,1,1,1,60.0,162.0,240.0,286.0
s0008461,,2025-11-21 02:37:44,web,referral,c002,,0,,,2025-11-21 02:38:08,,,,0,0,0,0,0,,,,0.0
s0008462,u001415,2025-12-04 23:55:37,web,search,c038,b,1,,,2025-12-04 23:56:21,,,,0,0,0,0,0,,,,0.0
s0008463,,2025-11-17 16:14:14,web,organic,c022,,0,,,2025-11-17 16:15:48,,2025-11-17 16:16:53,,1,0,0,0,0,,,,65.0
s0008464,,2025-12-27 05:44:35,web,paid_social,c039,,0,,,2025-12-27 05:46:29,,,,0,0,0,0,0,,,,0.0
s0008465,u000534,2025-12-25 11:03:14,mobile,search,c028,,0,,,2025-12-25 11:03:58,,,,0,0,0,0,0,,,,0.0
s0008466,,2026-01-16 21:55:59,mobile,email,c019,,0,,,2026-01-16 21:57:07,,,,0,0,0,0,0,,,,0.0
s0008467,,2025-11-26 11:48:50,web,email,c005,,0,,,2025-11-26 11:50:03,,,,0,0,0,0,0,,,,0.0
s0008468,,2025-12-31 03:44:52,mobile,paid_social,c030,,0,,,2025-12-31 03:46:05,,2025-12-31 03:47:23,,1,0,0,0,0,,,,78.0
s0008469,u000889,2025-12-27 03:34:05,web,search,c025,b,0,,,2025-12-27 03:34:59,,2025-12-27 03:35:17,,1,0,0,0,0,,,,18.0
s0008470,,2026-01-18 10:16:30,web,search,c015,,0,,,2026-01-18 10:16:36,,,,0,0,0,0,0,,,,0.0
s0008471,u000928,2025-12-30 01:35:06,web,referral,c033,b,0,,,2025-12-30 01:35:57,,,,0,0,0,0,0,,,,0.0
s0008472,u000869,2025-11-15 23:05:49,mobile,search,c029,,1,,,2025-11-15 23:07:16,,2025-11-15 23:08:19,,1,0,0,0,0,,,,63.0
s0008473,u001849,2025-10-22 19:33:52,web,paid_social,c012,b,0,,,2025-10-22 19:34:58,,,,0,0,0,0,0,,,,0.0
s0008474,u001177,2026-01-16 13:48:54,mobile,paid_social,c007,,0,,,2026-01-16 13:49:42,,2026-01-16 13:50:30,,1,0,0,0,0,,,,48.0
s0008475,u001622,2025-12-24 21:17:07,mobile,organic,c027,,0,,,2025-12-24 21:18:24,,,,0,0,0,0,0,,,,0.0
s0008476,u000114,2026-01-02 13:48:23,web,email,c005,b,0,,,2026-01-02 13:48:28,,2026-01-02 13:49:23,,1,0,0,0,0,,,,55.0
s0008477,u002043,2025-12-31 19:59:00,mobile,organic,c022,,0,,,2025-12-31 19:59:51,,2025-12-31 20:00:05,,1,0,0,0,0,,,,14.0
s0008478,u001708,2025-12-26 15:49:12,web,referral,c040,,0,,,2025-12-26 15:49:25,,,,0,0,0,0,0,,,,0.0
s0008479,u001820,2025-12-28 01:45:39,mobile,search,c030,,0,,,2025-12-28 01:47:05,,,,0,0,0,0,0,,,,0.0
s0008480,u001523,2026-01-13 02:12:21,mobile,organic,c013,,0,,,2026-01-13 02:13:11,,,,0,0,0,0,0,,,,0.0
s0008481,u001185,2026-01-11 17:03:23,web,email,c039,a,0,,,2026-01-11 17:03:49,,2026-01-11 17:03:56,,1,0,0,0,0,,,,7.0
s0008482,u001165,2025-11-24 13:42:21,unknown,email,c036,b,0,,,2025-11-24 13:44:18,,2025-11-24 13:46:02,,1,0,0,0,0,,,,104.0
s0008483,u001374,2025-10-24 05:27:10,mobile,organic,c020,,0,,,2025-10-24 05:28:01,,2025-10-24 05:29:54,,1,0,0,0,0,,,,113.0
s0008484,,2025-10-24 22:07:42,web,organic,c001,,0,,,2025-10-24 22:09:15,,,,0,0,0,0,0,,,,0.0
s0008485,u001605,2025-11-30 15:18:54,mobile,search,c036,,0,,,2025-11-30 15:20:01,,,,0,0,0,0,0,,,,0.0
s0008486,u000742,2026-01-04 14:07:54,web,paid_social,c034,b,1,,,2026-01-04 14:07:59,,2026-01-04 14:08:11,,1,0,0,0,0,,,,12.0
s0008487,u001693,2026-01-05 17:24:59,web,organic,c040,b,1,,,2026-01-05 17:26:10,,,,0,0,0,0,0,,,,0.0
s0008488,u000754,2025-11-26 20:03:27,web,search,c038,,0,2025-11-26 20:07:15,,2025-11-26 20:04:34,,2025-11-26 20:05:30,,1,1,0,0,0,105.0,,,161.0
s0008489,u001047,2025-11-17 14:03:26,web,search,c020,b,0,,,2025-11-17 14:04:55,,,,0,0,0,0,0,,,,0.0
s0008490,,2025-12-06 00:50:06,mobile,email,c001,,0,2025-12-06 00:53:37,2025-12-06 00:55:04,2025-12-06 00:51:20,2025-12-06 00:55:30,2025-12-06 00:51:38,2025-12-06 00:56:31,1,1,1,1,1,119.0,206.0,293.0,311.0
s0008491,u001981,2026-01-04 08:52:10,web,email,c016,b,0,,,2026-01-04 08:52:59,,,,0,0,0,0,0,,,,0.0
s0008492,u001511,2025-12-17 17:24:27,mobile,organic,c016,,0,,,2025-12-17 17:26:18,,2025-12-17 17:27:05,,1,0,0,0,0,,,,47.0
s0008493,u000550,2025-11-03 00:33:24,web,paid_social,c013,,1,,,2025-11-03 00:35:05,,2025-11-03 00:35:42,,1,0,0,0,0,,,,37.0
s0008494,u000099,2025-11-23 01:00:05,web,search,c033,b,1,,,2025-11-23 01:00:58,,2025-11-23 01:01:05,,1,0,0,0,0,,,,7.0
s0008495,u001875,2025-12-10 10:17:46,web,search,c033,a,1,,,2025-12-10 10:19:29,,2025-12-10 10:20:04,,1,0,0,0,0,,,,35.0
s0008496,u000004,2025-12-08 21:13:22,mobile,organic,c001,,0,,,2025-12-08 21:14:39,,2025-12-08 21:15:26,,1,0,0,0,0,,,,47.0
s0008497,u001061,2026-01-04 04:44:44,mobile,paid_social,c037,,0,,,2026-01-04 04:46:22,,2026-01-04 04:46:46,,1,0,0,0,0,,,,24.0
s0008498,u000069,2026-01-13 08:04:01,web,email,c013,,0,,,2026-01-13 08:05:19,,,,0,0,0,0,0,,,,0.0
s0008499,u001526,2025-10-30 11:34:35,mobile,organic,c008,,1,,,2025-10-30 11:35:50,,2025-10-30 11:36:59,,1,0,0,0,0,,,,69.0
s0008500,u000448,2025-11-10 15:17:47,web,organic,c011,b,0,,,2025-11-10 15:19:36,,,,0,0,0,0,0,,,,0.0
s0008501,,2025-11-25 17:38:06,mobile,paid_social,c003,,0,,,2025-11-25 17:38:12,,2025-11-25 17:38:52,,1,0,0,0,0,,,,40.0
s0008502,u001255,2025-11-17 02:47:45,web,referral,c006,b,1,,,2025-11-17 02:48:00,,2025-11-17 02:49:19,,1,0,0,0,0,,,,79.0
s0008503,u000816,2025-11-27 04:29:01,mobile,paid_social,c012,,0,,,2025-11-27 04:30:24,,2025-11-27 04:32:23,,1,0,0,0,0,,,,119.0
s0008504,,2025-10-25 02:32:02,web,organic,c004,,0,,,2025-10-25 02:33:37,,,,0,0,0,0,0,,,,0.0
s0008505,u001118,2025-10-27 09:09:53,web,email,c007,a,0,,,2025-10-27 09:11:09,,,,0,0,0,0,0,,,,0.0
s0008506,u000926,2026-01-04 21:26:13,mobile,search,c010,,0,,,2026-01-04 21:28:01,,,,0,0,0,0,0,,,,0.0
s0008507,u000709,2025-10-30 16:09:10,mobile,search,c031,,1,,,2025-10-30 16:09:15,,2025-10-30 16:09:45,,1,0,0,0,0,,,,30.0
s0008508,u000900,2026-01-03 14:34:42,web,organic,c008,b,0,,,2026-01-03 14:34:53,,,,0,0,0,0,0,,,,0.0
s0008509,u000707,2025-11-18 00:38:31,mobile,organic,c037,,0,,,2025-11-18 00:39:28,,2025-11-18 00:41:13,,1,0,0,0,0,,,,105.0
s0008510,u001269,2025-11-18 06:29:55,web,search,c039,,0,,,2025-11-18 06:30:19,,2025-11-18 06:30:36,,1,0,0,0,0,,,,17.0
s0008511,,2025-10-30 12:11:23,web,email,c014,,0,,,2025-10-30 12:12:06,,2025-10-30 12:13:32,,1,0,0,0,0,,,,86.0
s0008512,u001314,2025-10-22 15:13:30,mobile,paid_social,c001,,0,,,2025-10-22 15:14:05,,2025-10-22 15:15:50,,1,0,0,0,0,,,,105.0
s0008513,u000071,2025-11-22 09:59:58,mobile,referral,c012,,0,,,2025-11-22 10:01:10,,2025-11-22 10:02:25,,1,0,0,0,0,,,,75.0
s0008514,u001859,2026-01-04 14:56:49,web,search,c006,a,0,,,2026-01-04 14:57:37,,2026-01-04 14:59:30,,1,0,0,0,0,,,,113.0
s0008515,u001730,2026-01-12 05:40:47,mobile,paid_social,c002,,0,,,2026-01-12 05:40:58,,2026-01-12 05:41:30,,1,0,0,0,0,,,,32.0
s0008516,,2025-10-26 23:36:03,mobile,paid_social,c033,,0,,,2025-10-26 23:36:12,,2025-10-26 23:38:01,,1,0,0,0,0,,,,109.0
s0008517,u000110,2025-10-24 05:20:15,mobile,search,c005,,0,,,2025-10-24 05:21:40,,2025-10-24 05:22:24,,1,0,0,0,0,,,,44.0
s0008518,u001812,2025-11-04 17:35:07,web,organic,c031,b,0,,,2025-11-04 17:35:22,,2025-11-04 17:35:34,,1,0,0,0,0,,,,12.0
s0008519,u001028,2025-12-29 09:45:43,web,email,c027,a,0,,,2025-12-29 09:46:15,,,,0,0,0,0,0,,,,0.0
s0008520,u001858,2025-11-08 21:07:22,web,organic,c019,,1,2025-11-08 21:11:27,2025-11-08 21:11:35,2025-11-08 21:09:12,2025-11-08 21:12:54,2025-11-08 21:10:56,2025-11-08 21:14:52,1,1,1,1,1,31.0,39.0,236.0,340.0
s0008521,u001720,2025-11-11 05:07:35,web,referral,c013,,0,,,2025-11-11 05:08:59,,2025-11-11 05:10:37,,1,0,0,0,0,,,,98.0
s0008522,,2026-01-09 10:41:32,mobile,email,c016,,0,,,2026-01-09 10:42:08,,2026-01-09 10:42:56,,1,0,0,0,0,,,,48.0
s0008523,,2026-01-08 04:27:57,web,organic,c013,,0,,,2026-01-08 04:29:44,,2026-01-08 04:30:35,,1,0,0,0,0,,,,51.0
s0008524,u001222,2025-12-20 18:24:03,web,organic,c014,,0,,,2025-12-20 18:24:34,,2025-12-20 18:26:09,,1,0,0,0,0,,,,95.0
s0008525,u001603,2025-11-05 04:50:45,mobile,paid_social,c011,,1,,,2025-11-05 04:52:16,,,,0,0,0,0,0,,,,0.0
s0008526,u001310,2025-11-24 17:51:30,web,search,c039,b,0,,,2025-11-24 17:52:12,,2025-11-24 17:52:52,,1,0,0,0,0,,,,40.0
s0008527,u001786,2025-11-11 16:43:09,mobile,paid_social,c037,,0,,,2025-11-11 16:44:10,,2025-11-11 16:44:52,,1,0,0,0,0,,,,42.0
s0008528,,2025-12-20 21:45:45,mobile,organic,c035,,0,,,2025-12-20 21:46:05,,2025-12-20 21:46:49,,1,0,0,0,0,,,,44.0
s0008529,u000079,2025-12-30 15:13:38,mobile,email,c034,,1,,,2025-12-30 15:14:53,,2025-12-30 15:15:29,,1,0,0,0,0,,,,36.0
s0008530,u000438,2025-11-03 05:35:05,web,search,c011,b,0,,,2025-11-03 05:35:59,,,,0,0,0,0,0,,,,0.0
s0008531,u001396,2026-01-10 06:09:38,web,search,c035,b,0,,,2026-01-10 06:11:07,,,,0,0,0,0,0,,,,0.0
s0008532,u000794,2025-12-02 02:16:48,web,referral,c019,b,0,,,2025-12-02 02:18:04,,,,0,0,0,0,0,,,,0.0
s0008533,u000785,2025-12-31 23:47:19,mobile,email,c007,,0,,,2025-12-31 23:48:14,,2025-12-31 23:49:55,,1,0,0,0,0,,,,101.0
s0008534,u002008,2025-10-26 02:06:48,mobile,paid_social,c030,,1,,,2025-10-26 02:07:13,,2025-10-26 02:07:26,,1,0,0,0,0,,,,13.0
s0008535,u000198,2025-11-22 21:25:53,mobile,email,c039,,0,2025-11-22 21:28:58,,2025-11-22 21:26:28,,2025-11-22 21:27:30,,1,1,0,0,0,88.0,,,150.0
s0008536,,2025-10-22 18:30:10,web,referral,c033,,0,,,2025-10-22 18:30:54,,2025-10-22 18:32:11,,1,0,0,0,0,,,,77.0
s0008537,u000686,2025-12-25 02:30:11,mobile,email,c001,,0,,,2025-12-25 02:31:35,,2025-12-25 02:33:20,,1,0,0,0,0,,,,105.0
s0008538,u000114,2025-10-28 14:11:24,web,email,c005,,1,2025-10-28 14:14:18,2025-10-28 14:15:56,2025-10-28 14:12:52,2025-10-28 14:17:27,2025-10-28 14:13:29,2025-10-28 14:18:06,1,1,1,1,1,49.0,147.0,277.0,314.0
s0008539,u000825,2025-11-20 21:16:24,web,organic,c006,,1,,,2025-11-20 21:16:37,,,,0,0,0,0,0,,,,0.0
s0008540,,2025-12-30 19:09:11,web,email,c039,,0,,,2025-12-30 19:10:04,,,,0,0,0,0,0,,,,0.0
s0008541,u001001,2025-12-27 20:20:37,mobile,email,c022,,1,,,2025-12-27 20:22:02,,,,0,0,0,0,0,,,,0.0
s0008542,,2025-12-18 01:36:06,mobile,paid_social,c033,,0,,,2025-12-18 01:36:54,,,,0,0,0,0,0,,,,0.0
s0008543,u001602,2025-12-22 21:39:38,mobile,paid_social,c006,,0,,,2025-12-22 21:41:17,,,,0,0,0,0,0,,,,0.0
s0008544,u000784,2025-12-19 01:14:08,mobile,paid_social,c021,,0,2025-12-19 01:16:31,2025-12-19 01:16:52,2025-12-19 01:14:42,2025-12-19 01:18:29,2025-12-19 01:15:43,2025-12-19 01:19:59,1,1,1,1,1,48.0,69.0,256.0,317.0
s0008545,u001262,2025-12-18 03:43:56,mobile,search,c015,,0,,,2025-12-18 03:44:20,,,,0,0,0,0,0,,,,0.0
s0008546,u001199,2025-11-21 21:49:48,mobile,organic,c021,,0,,,2025-11-21 21:51:24,,2025-11-21 21:52:42,,1,0,0,0,0,,,,78.0
s0008547,u001242,2025-10-23 23:24:50,mobile,paid_social,c027,,1,,,2025-10-23 23:26:28,,,,0,0,0,0,0,,,,0.0
s0008548,u001112,2025-11-30 04:55:11,web,search,c021,,0,,,2025-11-30 04:55:57,,,,0,0,0,0,0,,,,0.0
s0008549,u000663,2025-10-25 12:46:08,mobile,search,c003,,1,,,2025-10-25 12:46:52,,,,0,0,0,0,0,,,,0.0
s0008550,u001080,2025-12-02 15:19:47,mobile,referral,c033,,1,,,2025-12-02 15:21:21,,2025-12-02 15:22:50,,1,0,0,0,0,,,,89.0
s0008551,u001167,2025-12-02 04:59:12,web,organic,c037,a,0,,,2025-12-02 05:00:36,,,,0,0,0,0,0,,,,0.0
s0008552,u000041,2025-11-06 12:36:52,web,referral,c022,a,0,2025-11-06 12:40:46,2025-11-06 12:41:58,2025-11-06 12:38:34,2025-11-06 12:42:23,2025-11-06 12:40:12,2025-11-06 12:42:30,1,1,1,1,1,34.0,106.0,138.0,236.0
s0008553,u001593,2025-12-31 00:34:52,web,search,c008,a,0,,,2025-12-31 00:35:03,,,,0,0,0,0,0,,,,0.0
s0008554,u000980,2025-12-23 19:40:06,web,referral,c033,a,0,,,2025-12-23 19:41:40,,2025-12-23 19:42:29,,1,0,0,0,0,,,,49.0
s0008555,u000645,2025-12-10 19:10:53,mobile,organic,c024,,0,,,2025-12-10 19:11:50,,,,0,0,0,0,0,,,,0.0
s0008556,u000064,2026-01-12 18:32:19,web,organic,c035,,0,,,2026-01-12 18:33:26,,,,0,0,0,0,0,,,,0.0
s0008557,u000671,2025-11-16 06:54:01,mobile,paid_social,c025,,0,,,2025-11-16 06:54:35,,2025-11-16 06:55:54,,1,0,0,0,0,,,,79.0
s0008558,u000891,2025-11-14 00:33:56,web,search,c029,a,0,,,2025-11-14 00:34:32,,2025-11-14 00:35:47,,1,0,0,0,0,,,,75.0
s0008559,u001841,2025-11-06 22:47:51,mobile,paid_social,c032,,1,,,2025-11-06 22:49:18,,2025-11-06 22:49:29,,1,0,0,0,0,,,,11.0
s0008560,u001424,2025-12-09 10:33:57,mobile,paid_social,c002,,0,2025-12-09 10:36:19,2025-12-09 10:37:03,2025-12-09 10:34:42,2025-12-09 10:37:08,2025-12-09 10:36:04,2025-12-09 10:38:59,1,1,1,1,1,15.0,59.0,175.0,257.0
s0008561,u000921,2025-11-08 22:08:51,mobile,search,c010,,0,,,2025-11-08 22:09:55,,2025-11-08 22:10:46,,1,0,0,0,0,,,,51.0
s0008562,u000277,2026-01-07 15:23:26,web,referral,c018,,0,,,2026-01-07 15:23:57,,2026-01-07 15:25:23,,1,0,0,0,0,,,,86.0
s0008563,u000605,2025-11-17 19:53:06,web,organic,c029,b,0,,,2025-11-17 19:54:27,,2025-11-17 19:55:37,,1,0,0,0,0,,,,70.0
s0008564,u002017,2025-12-04 14:59:13,web,organic,c011,a,0,,,2025-12-04 15:01:05,,,,0,0,0,0,0,,,,0.0
s0008565,u000282,2025-12-08 02:19:09,mobile,email,c018,,0,,,2025-12-08 02:19:50,,2025-12-08 02:21:38,,1,0,0,0,0,,,,108.0
s0008566,u001388,2025-11-18 03:05:33,web,search,c002,a,1,,,2025-11-18 03:07:00,,2025-11-18 03:07:49,,1,0,0,0,0,,,,49.0
s0008567,u001138,2025-12-26 21:33:45,web,search,c026,,0,,,2025-12-26 21:35:16,,2025-12-26 21:35:31,,1,0,0,0,0,,,,15.0
s0008568,u000479,2025-12-22 17:27:13,unknown,paid_social,c026,,0,,,2025-12-22 17:27:34,,2025-12-22 17:29:09,,1,0,0,0,0,,,,95.0
s0008569,,2025-12-28 21:55:40,mobile,organic,c022,,0,,,2025-12-28 21:56:20,,,,0,0,0,0,0,,,,0.0
s0008570,u000867,2025-12-14 23:21:51,web,search,c021,a,0,,,2025-12-14 23:22:29,,,,0,0,0,0,0,,,,0.0
s0008571,u001455,2025-12-01 20:34:11,web,organic,c040,a,1,,,2025-12-01 20:35:20,,,,0,0,0,0,0,,,,0.0
s0008572,u000214,2025-11-30 20:14:13,mobile,organic,c003,,0,,,2025-11-30 20:15:21,,,,0,0,0,0,0,,,,0.0
s0008573,u002125,2025-12-24 22:17:26,mobile,organic,c029,,0,,,2025-12-24 22:18:17,,2025-12-24 22:19:23,,1,0,0,0,0,,,,66.0
s0008574,u000049,2025-11-24 08:58:20,mobile,organic,c025,,0,,,2025-11-24 08:59:25,,,,0,0,0,0,0,,,,0.0
s0008575,u000683,2025-11-29 19:03:26,web,email,c019,,1,,,2025-11-29 19:05:24,,,,0,0,0,0,0,,,,0.0
s0008576,u002015,2025-11-05 04:06:20,mobile,email,c008,,0,,,2025-11-05 04:07:25,,,,0,0,0,0,0,,,,0.0
s0008577,u001404,2025-12-21 14:34:40,web,organic,c038,,0,,,2025-12-21 14:35:40,,2025-12-21 14:36:20,,1,0,0,0,0,,,,40.0
s0008578,,2025-10-28 08:44:01,web,paid_social,c038,,0,,,2025-10-28 08:44:23,,2025-10-28 08:45:59,,1,0,0,0,0,,,,96.0
s0008579,,2026-01-18 14:04:56,web,search,c014,,0,,,2026-01-18 14:06:19,,,,0,0,0,0,0,,,,0.0
s0008580,u001716,2025-11-03 09:02:57,web,organic,c028,b,0,,,2025-11-03 09:03:20,,,,0,0,0,0,0,,,,0.0
s0008581,u002050,2025-11-24 21:48:34,web,organic,c005,,0,,,2025-11-24 21:50:16,,,,0,0,0,0,0,,,,0.0
s0008582,u001369,2025-11-11 20:10:56,web,paid_social,c001,b,0,,,2025-11-11 20:12:17,,,,0,0,0,0,0,,,,0.0
s0008583,u000481,2025-11-16 14:23:51,web,organic,c039,,0,2025-11-16 14:26:32,2025-11-16 14:28:12,2025-11-16 14:25:04,2025-11-16 14:28:52,2025-11-16 14:26:09,2025-11-16 14:30:11,1,1,1,1,1,23.0,123.0,242.0,307.0
s0008584,u001995,2025-11-19 11:04:30,web,email,c035,b,0,,,2025-11-19 11:04:36,,2025-11-19 11:06:12,,1,0,0,0,0,,,,96.0
s0008585,u000010,2025-12-25 02:10:59,mobile,email,c001,,0,,,2025-12-25 02:11:04,,,,0,0,0,0,0,,,,0.0
s0008586,u001972,2025-11-06 08:21:16,mobile,paid_social,c003,,1,,,2025-11-06 08:23:15,,2025-11-06 08:23:27,,1,0,0,0,0,,,,12.0
s0008587,u000022,2025-11-14 04:30:22,mobile,email,c007,,1,,,2025-11-14 04:31:22,,2025-11-14 04:33:12,,1,0,0,0,0,,,,110.0
s0008588,u000128,2025-10-30 13:10:52,mobile,organic,c001,,0,,,2025-10-30 13:11:44,,2025-10-30 13:12:00,,1,0,0,0,0,,,,16.0
s0008589,u000093,2025-11-20 06:31:47,mobile,paid_social,c015,,0,,,2025-11-20 06:33:14,,2025-11-20 06:34:32,,1,0,0,0,0,,,,78.0
s0008590,u000417,2026-01-14 03:39:29,web,organic,c016,,0,,,2026-01-14 03:41:07,,2026-01-14 03:41:25,,1,0,0,0,0,,,,18.0
